"Mouse_ID","experiment","primary_infection","challenge_infection","mouse_strain","labels","weight","weight_dpi0","relative_weight","Feces_Weight","dpi","infection","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","OO4sq","OOC","infection_history","MC.Eimeria","delta_ct_cewe_MminusE","IFNy_CEWE","IFNy_MES","IRG6","IL.12","IL.12A","PPIB","IL.17A","GAPDH","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8","OPG_O","IFNy_FEC","Caecum","Treg_prop","IL17A_CD4","batch","max_dpi","max_OOC","max_WL","death","hybrid_status","Parasite_primary","Parasite_challenge","WL_max","origin","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Dissection_Date","Spleen","Trichuris_muris","Zfy2","Y","Mastophorus_muris","Catenotaenia_pusilla","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","Heterakis_sp","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Fleas","Liver","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length","Trap_Date","eimeriaSpecies","Ct.Eimeria","Ct.Mus","Oocyst_Predict_Crypto","ILWE_Crypto_Ct","ILWE_DNA_Content_ng.microliter","Ticks","Host","Aspiculuris_sp","Syphacia_sp","Taenia_sp","Hymenolepis_sp","Sperm","FEC_Eim_Ct","MC.Eimeria.FEC","MCs","IL.10","IFNy","CXCR3","IL.6","IL.13","IL1RN","CASP1","CXCL9","IDO1","IRGM1","MPO","MUC2","MUC5AC","MYD88","NCR1","PRF1","RETNLB","SOCS1","TICAM1","TNF"
"AA0723",NA,NA,NA,NA,NA,NA,NA,NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-7.99333333333334,NA,NA,NA,NA,NA,20.6429214359952,NA,11.2948560998719,NA,49.3,4.72,NA,11.2,2.17,NA,0.83,NA,20.7,16.1,NA,0.16,0.83,NA,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.4219,53.0389,2019,"d",NA,NA,"m","m","d","m","d",NA,"95","100/125","120","90","80/100",NA,"mm","dm","mm","mm","dm",11,0.6875,"13/09/19",0.0393,0,NA,NA,0,0,"Steindamm 1","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",14.3,82,NA,0.0156,NA,NA,NA,NA,NA,0.0736,0.0768,72.9,"12/09/19",NA,32.37,24.3766666666667,0,0,209.6,NA,NA,0,19,0,0,NA,34.8240377759112,FALSE,"Fec:FALSE Tissue:FALSE",NA,27.6845461020607,6.22242367431735,8.31411608936971,10.6219480780565,2.2587169566139,10.1231621897929,5.73535913903252,1.21574037739555,8.87739107290757,4.77812950053683,10.4745946272307,10.4409273636491,5.79803527529876,8.79241587063279,7.28637339437588,6.72002369288433,5.45675402488188,14.248661462134,8.11007244005656
"AA0724",NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8570442991239,NA,6.40006842898617,NA,68.5,4.63,NA,26.8,2.97,NA,3.66,NA,15.1,28.7,NA,0.23,1.19,NA,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.4219,53.0389,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","100/125","120","100","100",NA,"mm","dm","mm","dd","dd",12,0.652173913,"13/09/19",0.036,0,NA,NA,4,0,"Steindamm 1","adult",NA,NA,TRUE,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",17.9,86.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.7,"12/09/19",NA,NA,NA,0,0,705.2,NA,NA,0,0,0,0,NA,32.2768056010092,FALSE,"Fec:FALSE Tissue:NA",NA,10.4428357466647,1.47719548824354,6.06680449919688,9.83053504306585,2.58236464920437,5.26644932545709,-1.29555279045111,-0.352397065696884,5.47662546552855,6.0289453210538,4.75602931359124,3.05314887846953,2.90695327798973,11.5057248649536,4.32296717229608,0.637276081468698,4.01875866428445,7.80054141647929,6.11317794079593
"AA0725",NA,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-10.2166666666667,NA,NA,NA,NA,NA,16.9106147435109,NA,7.28829489440106,NA,36.6,9.38,NA,4.78,1.22,NA,2.08,NA,11.7,7.82,NA,0.16,0.091,NA,NA,NA,NA,0.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.4767,53.0006,2019,"d",NA,"mm","mm","mm","dd","dd","mm",NA,"95","100","120","90","80",NA,"mm","dd","mm","mm","mm",12,0.6956521739,"13/09/19",0.015,0,NA,NA,0,0,"Alter Kiez 4","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",9.72,69.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.1,"12/09/19",NA,32.68,22.4633333333333,0,0,215.1,NA,NA,0,5,0,0,NA,32.0489664447622,FALSE,"Fec:FALSE Tissue:FALSE",NA,5.65143693568336,4.09908218923124,2.72844226210967,3.17928269025844,5.22384183798866,6.80062036542638,2.65041716135018,11.6672772576091,2.02867421513624,0.264703097168891,2.09747071370673,4.53499679747772,0.632425004132219,5.67480784247805,1.15123677238409,3.97334595954729,4.50952982975814,3.43378631801954,3.11841975618622
"AA0726",NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-9.53333333333333,NA,NA,NA,NA,NA,17.6050115188435,NA,6.03155413382854,NA,64.9,5.34,NA,5.63,0.86,NA,1.52,NA,10.6,6.86,NA,0.34,3.74,NA,NA,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.4767,53.0006,2019,"d","m","m","m","m","d","d","m",NA,"95","100","100/120","90","80",NA,"mm","dd","dm","mm","mm",13,0.6666666667,"13/09/19",0.021,0,NA,NA,0,0,"Alter Kiez 4","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",13.52,79.8,NA,0.0156,NA,NA,NA,NA,NA,0.0657,0.0705,76,"12/09/19",NA,32.0966666666667,22.5633333333333,0,0,117.2,NA,NA,0,0,0,0,NA,30.7045686779884,FALSE,"Fec:FALSE Tissue:FALSE",NA,7.20854869879514,6.82671110202856,7.77803409263805,4.98709898324792,6.74279854778144,7.82322757010386,7.47145182733396,6.61505228678259,6.01872838845321,5.74636384761627,5.58489059905561,5.4647515096488,2.8180604136185,7.42954355996833,3.28472992339581,6.00038128431737,6.09643320003472,5.90402642334066,3.5989392742951
"AA0727",NA,NA,NA,NA,NA,NA,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-9.01,NA,NA,NA,NA,NA,14.218990408722,NA,5.63644903229994,NA,60.5,5.81,NA,1.6,0.74,NA,0.49,NA,21.5,5.35,NA,0.15,2.48,NA,NA,NA,NA,0.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.4767,53.0006,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","100","120","90/100","100",NA,"mm","dd","mm","dm","dd",12,0.652173913,"13/09/19",0.0222,0,NA,NA,0,0,"Alter Kiez 4","young",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",10.37,69.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.8,"12/09/19",NA,32.5,23.49,0,0,748.9,NA,NA,0,178,0,0,NA,NA,NA,NA,NA,11.185525249361,4.33716127682536,6.45861185929765,5.51333035693622,8.09379601468954,5.66528479854426,6.86979760927546,8.82091151480339,5.66573925351471,6.51044598308957,6.06601219906245,6.1106417925484,4.8641278253377,4.07026450807213,1.72000852982538,7.63888854906561,6.28467452543672,10.1233879782483,5.6192273969157
"AA0728",NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-8.77,NA,NA,NA,NA,NA,18.562319129041,NA,12.158575872138,NA,58.1,3.5,NA,9.49,0.49,NA,0.55,NA,12.1,7.38,NA,0.11,0.77,NA,NA,NA,NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.4767,53.0006,2019,"d",NA,"mm","mm","mm","dd","dd","mm",NA,"95","100","100/120","100","80/100",NA,"mm","dd","dm","dd","dm",12,0.5217391304,"13/09/19",8e-04,0,NA,NA,0,0,"Alter Kiez 4","young",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",6.03,56.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,"12/09/19",NA,31.8666666666667,23.0966666666667,0,0,432.9,NA,NA,0,0,0,0,NA,29.4646062352086,FALSE,"Fec:FALSE Tissue:TRUE",NA,3.1961018766447,9.39381242461172,12.2048090214056,13.737553674972,8.6604977340096,10.5383349519717,10.4236334820058,4.21022576500976,9.09808241878688,6.08937254290593,10.2874163190482,7.13066502419736,8.63557343561536,14.1462829654598,12.7301004263776,2.36838219780623,5.96738468683488,11.0260979227673,11.3468971354265
"AA0729",NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-9.92666666666667,NA,NA,NA,NA,NA,17.1136383083648,NA,5.45981373725937,NA,49.2,8.01,NA,10.6,2.7,NA,1.3,NA,10,15.9,NA,0.28,2.94,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.4767,53.0006,2019,"d",NA,"mm","mm","mm","dd","dd","mm",NA,"95","100","100","90","100",NA,"mm","dd","dd","mm","dd",12,0.5217391304,"13/09/19",0.0291,0,NA,NA,28,0,"Alter Kiez 4","adult",NA,NA,TRUE,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",17.32,84.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.7,"12/09/19",NA,34.1,24.1733333333333,0,0,738.1,NA,NA,0,5,0,0,NA,32.2724124623619,FALSE,"Fec:FALSE Tissue:FALSE",NA,11.4696523921667,5.8035155827452,7.57951238933758,5.93051985490225,8.18811092664137,6.43527589760179,5.35696758314359,8.27936565063112,6.01123772944814,6.8117674105244,6.04739000601861,6.40858178898086,2.52999309324963,6.59167812256596,7.28637339437588,6.6283134682144,6.32177955328165,5.01751981298251,6.22448715130073
"AA0730",NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-9.55333333333333,NA,NA,NA,NA,NA,21.8103764864062,NA,4.78359571340598,NA,50.9,5.98,NA,15.3,0.81,NA,2.27,NA,19.9,9.51,NA,0.29,33.9,NA,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.0978,52.7989,2019,"d",NA,"mm","dd","dd","dd","dd","dd",NA,"100","100","100","100","100",NA,"dd","dd","dd","dd","dd",12,0.08695652174,"13/09/19",0.0159,0,NA,NA,0,0,"Verlorenlorter Weg 21","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dom",11.63,73.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.2,"12/09/19",NA,32.04,22.4866666666667,0,0,273.5,NA,NA,0,0,0,0,NA,29.6586303566792,FALSE,"Fec:FALSE Tissue:FALSE",NA,12.8949097857376,3.5973600141674,2.40171566825559,3.92076781506976,7.71395858917858,4.7665497501143,6.90490342905129,9.89943562129949,4.71674766906055,6.28442340211611,5.67804436936815,6.12608047233589,-4.14157717779046,5.79660938857447,0.274713366077361,6.04857550702031,4.29770419945626,4.91286997981635,5.40034120723844
"AA0731",NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-5.97,NA,NA,NA,NA,NA,21.5080815477517,NA,7.72352090149249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.3269,53.2217,2019,"d","m",NA,"m","m",NA,"m",NA,NA,"95","125","120","70","80",NA,"mm","mm","mm","mm","mm",10,0.9333333333,"14/09/19",0.0293,0,NA,NA,0,0,"Boitzenburger Chaussee","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",15.22,81.16,NA,0.0105,NA,NA,NA,NA,NA,0.0464,0.046,71.13,"13/09/19",NA,31.0433333333333,25.0733333333333,0,0,111.2,NA,NA,0,4,0,0,NA,NA,NA,NA,NA,4.19798282932629,4.48185865174174,5.47346592926824,2.86719054350367,11.0900702287417,2.72141453169295,2.99836172913421,8.31204549297504,4.71776229230066,6.75592975818548,4.15468676778656,-0.903886109379751,2.15640178102295,7.03248195414128,4.9157980704396,5.09503083431942,6.87239890502877,3.10973241766944,2.39406879875603
"AA0732",NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-8.35666666666667,NA,NA,NA,NA,NA,24.4352728318215,NA,4.61734698643114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.3269,53.2217,2019,"d","m","m","m","m","d","m",NA,NA,"95","125","120","70","80",NA,"mm","mm","mm","mm","mm",12,0.8823529412,"14/09/19",0.0418,0,NA,NA,0,0,"Boitzenburger Chaussee","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",15.19,85.1,NA,0.0174,NA,NA,NA,NA,NA,0.056,0.579,71.2,"13/09/19",NA,31.45,23.0933333333333,0,0,181.9,NA,NA,0,0,0,0,NA,31.5929566492145,FALSE,"Fec:FALSE Tissue:TRUE",NA,-2.36047025053276,4.46189735604662,1.92702406509698,3.67219612463642,3.80590205313604,-0.540575781690738,-3.79384885326854,6.29995157301519,2.29196166680092,-4.04373208517179,-0.864401148797592,-12.6995238405171,-3.6530396187628,3.01945883247958,4.9964844317448,-2.10149892992303,5.78761061803122,-1.2692738472576,-0.804742284028379
"AA0733",NA,NA,NA,NA,NA,NA,NA,NA,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-11.4266666666667,NA,NA,NA,NA,NA,NA,NA,5.99289302933106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.3269,53.2217,2019,"m",NA,"mm","mm","mm",NA,"mm","mm",NA,"95/100","125","120","90","80/100",NA,"dm","mm","mm","mm","dm",11,0.9047619048,"14/09/19",0.0557,0,NA,NA,0,0,"Boitzenburger Chaussee","adult",NA,NA,TRUE,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",17.74,85.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.8,"13/09/19",NA,33.87,22.4433333333333,0,0,125.7,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,11.3260517859503,4.76725102607388,0.851918177501343,11.9622273786621,6.94716173556176,2.78252755582198,4.61535003260708,8.88492093521371,5.35734558966163,5.11053591339649,4.73745034426633,5.42143020878992,-3.21809813369438,5.97085630930646,8.10086661104019,5.94747604019989,6.05203970937854,6.46613141568969,4.91402437601672
"AA0734",NA,NA,NA,NA,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-9.52,NA,NA,NA,NA,NA,NA,NA,9.45575281665323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.3269,53.2217,2019,"m",NA,"mm","mm","mm",NA,"mm","mm",NA,"95/100","125","120","90","80",NA,"dm","mm","mm","mm","mm",11,0.9523809524,"14/09/19",0.0475,0,NA,NA,0,0,"Boitzenburger Chaussee","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",16.79,83.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.5,"13/09/19",NA,31.3266666666667,21.8066666666667,0,0,316.2,NA,NA,0,0,0,0,NA,26.0325744318207,FALSE,"Fec:FALSE Tissue:TRUE",NA,8.73260110984625,3.62248432524716,3.71198109957829,-1.02339218064869,1.19288257067583,2.96823764080095,3.30087450757934,11.450469008156,6.07477383227541,-0.604319315423538,6.7872056452796,7.73633435963819,-0.982731644928009,4.02618580843312,2.88449132038804,-5.76819560473824,6.33093184322491,2.50430051807083,2.1786949197714
"AA0735",NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-9.04666666666667,NA,NA,NA,NA,NA,NA,NA,11.77685481986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.3806,53.2242,2019,"d","m","m","m","m","m","m","m",NA,"100","125","120","90","80",NA,"dd","mm","mm","mm","mm",13,0.8333333333,"14/09/19",0.0418,0,NA,NA,0,0,"Kustrichen 10a","adult",NA,NA,TRUE,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",18.45,83.8,NA,0.0177,NA,NA,NA,NA,NA,0.086,0.0882,69.2,"13/09/19",NA,31.8366666666667,22.79,0,0,261.3,NA,NA,11,0,0,0,NA,31.9713426687985,FALSE,"Fec:FALSE Tissue:TRUE",NA,6.60319105620317,7.38703380678762,11.5579593065774,15.6226762122268,11.9997019484368,10.0915903912231,8.76438281816502,7.52842786095505,11.5517483183969,10.0805629930617,11.0932746525516,11.0036717481463,-0.716524624354538,12.8778520962095,12.7301004263776,-3.06713689087737,5.80921986059828,9.28791807565987,12.641607984074
"AA0736",NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-6.69833333333333,NA,NA,NA,NA,NA,19.5592801371012,NA,9.57118213147113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.3806,53.2242,2019,"d","m","m","m","m","m","m","m",NA,"95","125","120","90","80",NA,"mm","mm","mm","mm","mm",13,0.9444444444,"14/09/19",0.0246,0,NA,NA,0,0,"Kustrichen 10a","young",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",10.07,65.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,"13/09/19",NA,31.1033333333333,24.405,0,0,102.7,NA,NA,0,0,0,0,NA,22.9385358851576,FALSE,"Fec:FALSE Tissue:TRUE",NA,8.61081297971093,6.22234333918155,8.88700042489744,10.9223787334411,9.24282862623333,5.93952758792665,8.70222191494355,7.38048303365938,9.9100887207494,11.4462494505017,10.3815210838278,8.92717398957569,2.00845741872099,7.33923016889992,18.5116949231918,8.13571157922146,7.31405418268671,6.17093227511388,4.35323636284539
"AA0737",NA,NA,NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.396666666666665,NA,NA,NA,NA,NA,13.7504579999837,NA,11.5720201706426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.3806,53.2242,2019,"d",NA,NA,NA,NA,"dd",NA,"mm",NA,"95","125","120","90","80",NA,"mm","mm","mm","mm","mm",8,0.8,"14/09/19",0.0145,0,NA,NA,0,0,"Kustrichen 10a","young",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",5.55,57.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.3,"13/09/19",NA,25.4333333333333,25.83,0,0,252.2,NA,NA,0,0,0,0,NA,18.9284159382922,FALSE,"Fec:FALSE Tissue:TRUE",NA,10.7714960524873,15.5294595841917,17.8713249258091,16.7937314650684,12.5412917993942,11.0088792003101,13.5755429043601,6.12941603061855,11.0951795662824,10.9889460848862,12.6464474831142,10.8169810796189,4.58010999687586,17.0869120784212,11.3679639375298,18.1292736999546,9.36794397773808,13.4945273353369,12.408776614134
"AA0738",NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-7.26666666666667,NA,NA,NA,NA,NA,21.8580160885479,NA,8.78062090904308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.3269,53.2217,2019,"m",NA,NA,"mm",NA,NA,NA,"mm",NA,NA,NA,"95/100","125","120",NA,NA,NA,NA,NA,NA,3,1,"14/09/19",0.028,0,NA,NA,0,0,"Boitzenburger Chaussee","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",12.18,76.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.9,"13/09/19",NA,31.8133333333333,24.5466666666667,0,0,268.3,NA,NA,0,0,0,0,NA,31.2743547414124,FALSE,"Fec:FALSE Tissue:TRUE",NA,7.49757587146167,5.77419357573708,3.99796195474369,0.798086476084162,7.64553774721998,5.9770255787171,2.1625500892507,5.23641284185463,6.00320126658805,8.21271336010691,0.605469627480248,8.82695433901194,5.83535129806064,8.37827234364797,9.04733961495816,3.79385425161951,5.17308121707206,-1.78481512756744,4.16262144351424
"AA0739",NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-12.125,NA,NA,NA,NA,NA,15.9588335484335,NA,6.67402755360089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",14.1267,53.0897,2019,"d","m","m","m","m","d","m",NA,NA,"95","125","120","100","100",NA,"mm","mm","mm","dd","dd",12,0.6470588235,"14/09/19",0.0285,0,NA,NA,0,0,"Schlossstr. 35","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",18.39,86.1,NA,0.0161,NA,NA,NA,NA,NA,0.0619,0.063,73.5,"13/09/19",NA,33.11,20.985,522,33.71,162.9,NA,NA,0,22,0,0,NA,32.5949289378376,FALSE,"Fec:FALSE Tissue:FALSE",NA,9.43736247615929,6.75898186866721,3.9871505445786,9.89512268725497,5.85392991453649,6.37959632656911,6.36355443371651,6.41652893703184,4.99149590371247,9.10824112718462,5.36531587238546,4.81449393721015,2.73905751086725,6.80093430268948,5.93602135463251,6.43977629120172,4.93638231523787,3.01051584536337,5.75140390587445
"AA0740",NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-9.26333333333333,NA,NA,NA,NA,NA,25.1927444870682,NA,11.4725477509635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",14.1264,53.09,2019,"d","m","m","m","m","d","m","m",NA,"95","125/155","120","90/100","100",NA,"mm","mm","mm","dm","dd",13,0.7222222222,"14/09/19",0.027,2,NA,NA,0,0,"Schlossstr. 36","adult",NA,NA,TRUE,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",19.27,85.3,NA,0.0187,NA,NA,NA,NA,NA,0.0098,0.0536,66.2,"13/09/19",NA,32.22,22.9566666666667,0,0,348.7,NA,NA,0,0,0,0,NA,28.9587874033152,FALSE,"Fec:FALSE Tissue:TRUE",NA,15.1490230396651,7.4053974373223,11.3969703380806,0.745199708156679,16.7701726399693,7.01814024507865,11.6251527185409,16.0983367828822,8.02847737710047,6.38487844970863,11.5694548060257,11.9768886704378,7.60565221591026,11.9677813449568,8.2337359717728,11.6816919551897,8.15023362497128,8.74923994125388,8.28865513288687
"AA0741",NA,NA,NA,NA,NA,NA,NA,NA,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-10.47,NA,NA,NA,NA,NA,NA,NA,8.5023003788193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",14.1264,53.09,2019,"d",NA,"mm",NA,NA,NA,"mm",NA,NA,"95","125","120","100","100",NA,"mm","mm","mm","dd","dd",8,0.6666666667,"14/09/19",0.03,3,NA,NA,0,0,"Schlossstr. 36","adult",NA,NA,TRUE,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",21.21,92.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.1,"13/09/19",NA,33.6,23.13,0,0,114.9,NA,NA,238,0,0,0,NA,NA,NA,NA,NA,6.57006784453445,6.86481153023968,3.48187183208801,5.21099380995218,4.0810662859858,8.36558442703562,-0.572309883878372,8.42541149628935,-8.15542969314152,10.0304367998482,4.59440516736187,10.6683528992236,4.15637558813926,6.04462043580909,6.67488162948653,2.18057227687703,4.82537335648678,2.61405946771757,-0.239025622078511
