"Mouse_ID","experiment","primary_infection","challenge_infection","mouse_strain","labels","weight","weight_dpi0","relative_weight","Feces_Weight","dpi","infection","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","OO4sq","OOC","infection_history","MC.Eimeria","delta_ct_cewe_MminusE","IFNy_CEWE","IFNy_MES","IRG6","IL.12","IL.12A","PPIB.x","IL.17A","GAPDH.x","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8","OPG_O","IFNy_FEC","Caecum","Treg_prop","IL17A_CD4","batch","max_dpi","max_OOC","max_WL","death","hybrid_status","Parasite_primary","Parasite_challenge","WL_max","origin","current_infection","immunization","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Dissection_Date","Spleen","Trichuris_muris","Zfy2","Y","Mastophorus_muris","Catenotaenia_pusilla","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","Heterakis_sp","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Fleas","Liver","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length","Trap_Date","eimeriaSpecies","Ct.Eimeria","Ct.Mus","Oocyst_Predict_Crypto","ILWE_Crypto_Ct","ILWE_DNA_Content_ng.microliter","Ticks","Host","Aspiculuris_sp","Syphacia_sp","Taenia_sp","Hymenolepis_sp","Sperm","FEC_Eim_Ct","MC.Eimeria.FEC","MCs","IFNy","CXCR3","IL.6","IL.13","IL1RN","CASP1","CXCL9","IDO1","IRGM1","MPO","MUC2","MUC5AC","MYD88","NCR1","PRF1","RETNLB","SOCS1","TICAM1","TNF","GAPDH.y","PPIB.y"
"LM0390","E10","E88","UNI","PWD_PWD","E10aQYJ",13.02,16.32,79.7794117647059,NA,9,"primary",NA,NA,NA,NA,1,NA,NA,"falciformis_uninfected",TRUE,3.8533718498451,NA,NA,NA,NA,21.6501709977428,18.2087972912515,25.4147506378977,5.48850235481189,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,240000,79.7794117647059,"primary","F0 M. m. musculus","E_falciformis","uninfected",20.2205882352941,"Lab","E_falciformis","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.8418939401624,-21.6127252087571,-18.3916445350409,-20.2070222629712,-14.2365856538248,-22.4039384121915,-16.6732936546533,-14.1223221144458,-11.2883916081746,-19.4473802559727,-10.3064419863636,-11.0806161642978,-12.3892818429776,-22.8544481861126,-24.845666771941,-13.9456418945453,-11.9112420164425,-24.0104785735669,-22.004210578683,-5.48850235481189,-18.2087972912515
"LM0391","E10","E88","UNI","PWD_PWD","E10aKZW",11.69,15.73,74.3165924984107,0.15,8,"primary",3,0,3,4,1,10,25000,"falciformis_uninfected",TRUE,5.3367351255376,NA,NA,NA,NA,21.294760609953,13.5213123700302,22.1946516048231,8.18119177162685,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,307500,74.3165924984107,"primary","F0 M. m. musculus","E_falciformis","uninfected",25.6834075015893,"Lab","E_falciformis","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.9175313897928,-19.8119428488049,-17.0210985866324,-14.6907900668229,-13.9777493906582,-22.25906198064,-12.4837903126321,-10.9100076979141,-10.4028702041587,-21.4262835411332,-12.9045370509084,-14.3575680945248,-13.5561625102136,-23.330520684182,-22.4900012297873,-12.088910511292,-13.4611326550449,-18.5456713921739,-15.2853384214007,-8.18119177162685,-13.5213123700302
"LM0403","E11","E88","E88","PWD_PWD","E11aQRT",12.5,15.12,82.6719576719577,0.13,9,"primary",28,12,27,20,1,87,217500,"falciformis_falciformis",TRUE,3.51378635930233,NA,NA,NA,NA,22.4463994918254,16.609324376962,25.5201457304779,4.66291119224861,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,602500,82.6719576719577,"primary","F0 M. m. musculus","E_falciformis","E_falciformis",17.3280423280423,"Lab","E_falciformis","homologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.9645114510017,-21.0419165563268,-27.1530069381821,-21.0359457081037,-16.1772542491285,-23.3490043281817,-16.2545922585186,-15.6848100009849,-10.7702105360231,-18.1043661071304,-9.34094154372761,-9.92437077904506,-10.7150482689322,-28.3290118877817,-24.2914725522079,-11.1575393409704,-11.2709211968238,-22.1105505468484,-21.4098094298653,-4.66291119224861,-16.609324376962
"LM0405","E11","E88","E64","PWD_PWD","E11aHPY",12.1,14.67,82.4812542603954,0.49,8,"primary",7,8,7,11,1,33,82500,"falciformis_ferrisi",TRUE,3.51772137112757,NA,NA,NA,NA,19.8267114945199,12.7336037224597,22.3533108401639,4.76399740532122,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1330000,82.4812542603954,"primary","F0 M. m. musculus","E_falciformis","E_ferrisi",17.5187457396046,"Lab","E_ferrisi","heterologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.3566547050471,-20.1685774930267,-18.701826489382,-14.7292983942056,-12.2387130187809,-22.7265377639695,-13.2253051131955,-9.42638115874327,-8.8661061783649,-17.3743429816939,-8.87126712668607,-9.69071749528583,-10.1199710556448,-24.0698492342617,-27.715621776767,-7.38591901579426,-11.4257106952742,-18.2710202975632,-16.6705215244396,-4.76399740532122,-12.7336037224597
"LM0409","E11","E88","UNI","PWD_PWD","E11aHOU",13.39,17.89,74.8462828395752,0.11,8,"primary",11,19,8,11,1,49,122500,"falciformis_uninfected",TRUE,2.47075301719116,NA,NA,NA,NA,20.8220179275518,13.5910996600741,21.343309447184,5.70150003181268,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1437500,74.8462828395752,"primary","F0 M. m. musculus","E_falciformis","uninfected",25.1537171604248,"Lab","E_falciformis","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.2836835537266,-20.6683647921068,-18.7554165553532,-15.6819742691318,-14.1147682088551,-26.6357603055139,-13.5635531507795,-11.2082574133286,-10.1200781526649,-24.1131985231563,-10.0318287085468,-11.2899378941271,-11.8988151181359,-24.1897409969525,-21.1089378481554,-8.71213207854221,-12.4860121380453,-19.1968743256612,-17.3027762930807,-5.70150003181268,-13.5910996600741
"LM0414","E11","E88","E88","PWD_PWD","E11aKYZ",12.92,17.97,71.8976071229827,0.09,8,"primary",9,9,10,11,1,39,97500,"falciformis_falciformis",TRUE,4.63688608296797,NA,NA,NA,NA,19.9274781965741,11.754915917807,21.2354545819477,4.88121461559208,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1002500,71.8976071229827,"primary","F0 M. m. musculus","E_falciformis","E_falciformis",28.1023928770173,"Lab","E_falciformis","homologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.3502370719669,-18.7038986420017,-13.8011070590368,-14.3786494381165,-12.1642583771172,-20.8827655759341,-12.0085720066434,-8.73338166056252,-9.04832687396043,-17.5064720368838,-8.74098205994851,-9.77846676920699,-9.97736439348662,-23.330520684182,-20.8867352783122,-5.92887467769143,-11.6852514711954,-17.3182156820451,-16.6029236697408,-4.88121461559208,-11.754915917807
"LM0416","E11","E88","UNI","PWD_PWD","E11aQRV",10.79,13.45,80.2230483271375,0.3,10,"primary",3,2,5,5,1,15,37500,"falciformis_uninfected",TRUE,NA,NA,NA,NA,NA,23.3205760395401,14.8488993429552,23.5228142547793,2.5,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,555000,80.2230483271375,"primary","F0 M. m. musculus","E_falciformis","uninfected",19.7769516728625,"Lab","E_falciformis","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.107274669742,-19.9486867379589,-15.9293659399417,-17.0743601067413,-15.7768940322116,-20.4478587002644,-12.0021123870448,-14.9039815878469,-6.85578642482731,-24.7345602708092,-6.99445522902855,-15.9272815625722,-14.362175170633,-25.2531493553138,-25.8883856186476,-9.58003078164425,-7.34840126979073,-20.5110870515744,-19.1577533306811,-2.5,-14.8488993429552
"LM0418","E11","E88","E88","SCHUNT_SCHUNT","E11aKPW",15.49,20.59,75.230694511899,0.34,8,"primary",NA,NA,NA,NA,NA,NA,NA,"falciformis_falciformis",TRUE,4.32519143906177,NA,NA,NA,NA,23.6525102693194,17.4779208924757,22.9164180768514,3.06552472664038,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,317500,75.230694511899,"primary","F0 M. m. domesticus","E_falciformis","E_falciformis",24.769305488101,"Lab","E_falciformis","homologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.2467942741433,-20.8027029452714,-28.9763632351948,-20.9250006012135,-16.8369117186324,-20.704580885535,-17.5973895542258,-17.3894917524718,-8.35290655274429,-23.7701089426957,-7.0439101431971,-7.83401513901347,-8.97383928847605,-26.805957631576,-22.8035213853633,-14.9689834823311,-8.81122873288039,-22.0573868773167,-21.3019381347551,-3.06552472664038,-17.4779208924757
"LM0419","E11","E88","E88","SCHUNT_SCHUNT","E11aJLU",17.5,21.31,82.1210699202253,0.57,9,"primary",44,34,46,53,1,177,442500,"falciformis_falciformis",TRUE,0.944152571021863,NA,NA,NA,NA,21.4180908125675,16.4921503510177,24.7528625139818,8.49340115659339,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,587500,82.0272172688879,"primary","F0 M. m. domesticus","E_falciformis","E_falciformis",17.9727827311121,"Lab","E_falciformis","homologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.0557005500943,-23.7372543033446,-21.1250183079435,-18.2880958775288,-14.7762990849141,-22.5551139808118,-18.5543352479948,-14.3760301962648,-14.2224950967057,-21.1760930766169,-12.6877253143306,-12.8627865292967,-13.7668492895517,-20.5080951331038,-26.0427444118287,-14.2301732687308,-15.0424536391874,-22.9973738480382,-21.9125779673757,-8.49340115659339,-16.4921503510177
"LM0427","E11","E88","UNI","PWD_PWD","E11aFGU",11.59,15.23,76.0998030203546,0.25,10,"primary",2,3,2,6,1,13,32500,"falciformis_uninfected",FALSE,NA,NA,NA,NA,NA,24.9936762208817,18.4604142549382,25.036050652666,2.74796709923362,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,452500,76.0998030203546,"primary","F0 M. m. musculus","E_falciformis","uninfected",23.9001969796454,"Lab","uninfected","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.183583752818,-20.7134249407622,-18.758093396442,-20.0191093896291,-19.2819711635537,-21.2648091572175,-16.4557406599889,-17.7253753989907,-8.08746274732323,-25.9086264670939,-7.88057778862617,-10.6058938246991,-11.8059618876322,-27.724472849647,-23.3047995516958,-13.7402507055455,-8.66711173096103,-22.9443700920378,-22.743469129363,-2.74796709923362,-18.4604142549382
"LM0227","E57","E88","E64","BUSNA_STRA","E57bxMNW",23.81,23.86,99.7904442581727,2.73,8,"challenge",3,5,8,1,1,17,42500,"falciformis_ferrisi",TRUE,-5.79,54.4201292769137,NA,-4.425,-9.13,22.0540301010045,13.8372505612264,NA,NA,"mLN",44.9,6.385,16.205,13.52,6.78,71.2,0.89,46.875,14.39,11.5,49.52,4.915,21.74,15567.7655677656,7.02526117343341,"pos",93.605,0.415,NA,8,245000,95.8927074601844,"challenge","F1 hybrid","E_falciformis","E_ferrisi",4.1072925398156,"Lab","E_ferrisi","heterologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.6913762062694,-20.9266575450285,-21.0904488953813,-13.8279449996314,-16.4233844054409,-22.0291966756966,-13.6022550903887,-13.6855072135406,-11.6255162599195,-23.1610924434397,-11.3942309375872,-12.3683119226889,-16.8569854094288,-23.3323402407338,-27.5328964430075,-11.3899959890668,-13.0259614674568,-19.8228070004789,-21.0106469409461,-5.01448521906936,-13.8372505612264
"LM0228","E57","E88","E64","STRA_BUSNA","E57bxBGY",23.5,21.23,110.692416391898,1.13,8,"challenge",13,6,11,6,1,36,90000,"falciformis_ferrisi",TRUE,-5.91,84.9852124920339,NA,-4.3925,-6.9325,NA,13.660586988559,27.3172963737582,NA,"mLN",46.145,7.005,21.365,11.565,10.92,75.115,1.075,42.39,13.84,13.205,59.09,9.085,27.535,79646.0176991151,4.99875306588759,"pos",92.97,0.385,NA,8,875000,100,"challenge","F1 hybrid","E_falciformis","E_ferrisi",0,"Lab","E_ferrisi","heterologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.8594681487319,-21.6207481925541,-25.3259995192603,-13.3965236005039,-20.1351025190113,-24.2505366490958,-14.530482230102,-12.3478233849638,-10.0339860668154,-26.6797167200264,-9.72451627418767,-14.5991346659189,-18.0104430682271,-22.8931215536978,-26.2638329243728,-7.85713019697681,-10.2924933621838,-17.6609876294228,-22.3628219700418,-4.07255798869183,-13.660586988559
"LM0229","E57","E88","UNI","SCHUNT_SCHUNT","E57bxEMW",19.01,19.06,99.7376705141658,2.36,8,"challenge",0,0,0,0,1,0,0,"falciformis_uninfected",FALSE,-7.12,11.9382981889895,NA,-3.1225,-4.6475,27.7955876695484,14.4941092225394,22.7615767953648,NA,"mLN",56.22,7.15,12.455,9.505,2.965,19.84,1.63,30.055,10.02,10.915,11.535,3.045,41.36,0,1.65664455658793,"neg",92.845,0.575,NA,8,0,96.4323189926548,"challenge","F0 M. m. domesticus","E_falciformis","uninfected",3.5676810073452,"Lab","uninfected","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.0226418307698,-23.6653656848417,-24.180209060652,-8.69180599294943,-18.1491629764574,-22.5551139808118,-18.9909275849876,-15.9024095300201,-7.81060387080035,-27.6762830684407,-7.74929330346136,-12.8712104139678,-20.0599381790986,-23.9648641562199,-24.1981976410026,-9.18435473973411,-9.20500776700764,-19.1173568160569,-22.8121320789382,-3.78763670487572,-14.4941092225394
"LM0231","E57","E88","E64","PWD_SCHUNT","E57bxCEK",20.43,20.69,98.7433542774287,2.81,8,"challenge",13,15,16,16,1,60,150000,"falciformis_ferrisi",TRUE,-5.16,37.5056012557841,NA,-4.3125,-6.8575,24.9166729862101,10.9071136772582,23.5927714855823,NA,"mLN",40.59,6.45,23.76,12.78,9.25,81.21,1.705,78.305,25.305,11.105,55.935,9.085,38.165,53380.7829181495,0.887669072138454,"pos",93.505,0.85,NA,8,1257500,98.7433542774287,"challenge","F1 hybrid","E_falciformis","E_ferrisi",1.25664572257131,"Lab","E_ferrisi","heterologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.1936794940158,-20.213119954122,-23.9078144688627,-9.78243719490531,-16.7937684859623,-27.5034104804628,-14.0392859808,-12.783337096282,-10.1576021543994,-27.6762830684407,-7.18327173152845,-14.0414963523193,-15.6189480495685,-23.454047006391,-23.2406230701915,-3.9201919398974,-10.6925675379536,-15.46166730572,-18.9602445173629,-4.76399740532122,-10.9071136772582
"LM0232","E57","E88","UNI","BUSNA_STRA","E57bxCUY",26.98,26.37,102.313234736443,2.15,8,"challenge",0,0,0,0,1,0,0,"falciformis_uninfected",TRUE,-6.22,21.8877741271661,NA,-3.01,-5.435,21.283178829474,13.6344535336585,27.6643462053201,NA,"mLN",52.245,8.695,13.465,14.4,2.545,27.85,1.06,27.445,17.55,9.815,12.83,2.005,19.39,0,1.77673412685823,"pos",91.305,0.25,NA,8,0,100,"challenge","F1 hybrid","E_falciformis","uninfected",0,"Lab","E_falciformis","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.84097665990173,-23.0282918299618,-23.195713977363,-8.88200991273947,-18.9853159899162,-25.4562427446118,-19.2054175249985,-18.2542676941722,-9.24154377070408,-22.0558620707023,-9.86958991490604,-14.3715203726778,-17.5384552844574,-24.12713960521,-27.0901521234795,-8.71113298854733,-10.5861176196997,-17.035056371546,-24.7763947236091,-4.37769240690561,-13.6344535336585
"LM0233","E57","E88","UNI","STRA_STRA","E57bxSTU",29.96,29.77,100.638226402419,1.75,8,"challenge",0,0,0,0,1,0,0,"falciformis_uninfected",TRUE,-5.97,81.662990584743,NA,NA,-6.1225,24.6130038932218,14.4037280578944,28.888649522421,NA,"mLN",46.895,6.89,13.355,7.035,2.9,25.52,0.695,32.195,7.49,5.395,21.31,2.795,19.23,0,4.86923097297706,"neg",93.11,0.27,NA,8,0,99.9328182734296,"challenge","F0 M. m. domesticus","E_falciformis","uninfected",0.0671817265703964,"Lab","E_falciformis","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.2519718590616,-23.1857375950429,-22.595716651092,-8.50639237475973,-19.4582498750562,-23.1409731860533,-19.0781732223398,-18.4888802747656,-9.1973738703849,-24.9461220837294,-8.22592159424088,-11.5835334359539,-20.0538889211594,-25.4337710635347,-27.843007938989,-15.8036763737417,-10.0370310185361,-18.9291452729082,-25.0190863951116,-3.62958420136961,-14.4037280578944
"LM0234","E57","E88","E64","STRA_STRA","E57bxBLW",32.64,32.76,99.6336996336996,1.63,8,"challenge",4,10,7,6,1,27,67500,"falciformis_ferrisi",TRUE,-7.89,112.055644071278,NA,-1.0425,-4.8275,22.2915427746276,14.5446123596065,NA,NA,"mLN",49.47,6.065,24.795,13.95,6.87,76.515,1.11,65.735,9.065,8.9,55.69,8.455,34.31,41411.0429447853,5.98219397547729,"pos",93.935,0.295,NA,8,1057500,97.8937728937729,"challenge","F0 M. m. domesticus","E_falciformis","E_ferrisi",2.1062271062271,"Lab","E_ferrisi","heterologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.6436698971811,-20.1963236918155,-23.9144957552778,-8.56258787330241,-18.5558233802074,-23.1112735431548,-14.6777347118937,-14.4309314526972,-8.60094216904668,-24.9077475332871,-8.73069006136072,-11.9004918431584,-18.1772564544278,-23.2548172561673,-23.5434754977389,-11.9309509795787,-10.1372818951143,-17.8902605311439,-20.406861685511,-4.10231882547095,-14.5446123596065
